hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
34,287,473,278.4,292.8,10,1,0,0,40332,5,81,72
34001,287,473,74.25,78.75,10,1,0,0,40332,3,81,72
34002,287,473,83.25,87.75,10,1,0,0,40332,5,81,72
53,198,477,307.7,323.9,10,1,0,0,51998,5,81,81
53001,198,477,81,81,10,1,0,0,51998,3,81,81
53002,198,477,81,81,10,1,0,0,51998,5,81,81
66,416,462,307,323,10,1,0,0,67330,5,91,80
66001,416,462,82.75,88.25,10,1,0,0,67330,3,91,80
66002,416,462,93.75,99.25,10,1,0,0,67330,5,91,80
145,44,475,315.1,331.7,10,1,0,0,61164,5,83,83
145001,44,475,83,83,10,1,0,0,61164,3,83,83
145002,44,475,83,83,10,1,0,0,61164,5,83,83
33,198,461,294.6,310.2,10,1,0,0,47998,5,78,78
33001,198,461,78,78,10,1,0,0,47998,3,78,78
33002,198,461,78,78,10,1,0,0,47998,5,78,78
86,412,470,356.7,374.9,10,1,0,0,75830,5,91,91
86001,412,470,91,91,10,1,0,0,75830,3,91,91
86002,412,470,91,91,10,1,0,0,75830,5,91,91
70,124,473,278.4,292.8,10,1,0,0,36166,5,84,72
70001,124,473,75,81,10,1,0,0,36166,3,84,72
70002,124,473,87,93,10,1,0,0,36166,5,84,72
51,36,473,318.8,335.6,10,1,0,0,54498,5,95,84
51001,36,473,86.75,92.25,10,1,0,0,54498,3,95,84
51002,36,473,97.75,103.25,10,1,0,0,54498,5,95,84
20,400,463,324.4,340.8,10,1,0,0,56998,5,107,82
20001,400,463,88.25,100.75,10,1,0,0,56998,3,107,82
20002,400,463,113.25,125.75,10,1,0,0,56998,5,107,82
58,79,473,319.1,335.7,10,1,0,0,45332,5,92,83
58001,79,473,85.25,89.75,10,1,0,0,45332,3,92,83
58002,79,473,94.25,98.75,10,1,0,0,45332,5,92,83
89,6,471,326,342,10,1,0,0,59664,5,88,80
89001,6,471,82,86,10,1,0,0,59664,3,88,80
89002,6,471,90,94,10,1,0,0,59664,5,88,80
128,103,473,311.7,327.9,10,1,0,0,61164,5,84,81
128001,103,473,81.75,83.25,10,1,0,0,61164,3,84,81
128002,103,473,84.75,86.25,10,1,0,0,61164,5,84,81
120,35,473,359.5,378.5,10,1,0,0,70664,5,106,95
120001,35,473,97.75,103.25,10,1,0,0,70664,3,106,95
120002,35,473,108.75,114.25,10,1,0,0,70664,5,106,95
137,48,473,315.1,331.7,10,1,0,0,70330,5,83,83
137001,48,473,83,83,10,1,0,0,70330,3,83,83
137002,48,473,83,83,10,1,0,0,70330,5,83,83
57,155,473,304.3,320.1,10,1,0,0,47832,5,90,79
57001,155,473,81.75,87.25,10,1,0,0,47832,3,90,79
57002,155,473,92.75,98.25,10,1,0,0,47832,5,90,79
95,438,477,358.8,377.6,10,1,0,0,63664,5,105,94
95001,438,477,96.75,102.25,10,1,0,0,63664,3,105,94
95002,438,477,107.75,113.25,10,1,0,0,63664,5,105,94
35,85,470,333.6,351.2,10,1,0,0,56998,5,96,88
35001,85,470,90,94,10,1,0,0,56998,3,96,88
35002,85,470,98,102,10,1,0,0,56998,5,96,88
38,332,466,316.6,332.2,10,1,0,0,70996,5,106,78
38001,332,466,85,99,10,1,0,0,70996,3,106,78
38002,332,466,113,127,10,1,0,0,70996,5,106,78
68,46,475,336.8,353.6,10,1,0,0,74496,5,102,84
68001,46,475,88.5,97.5,10,1,0,0,74496,3,102,84
68002,46,475,106.5,115.5,10,1,0,0,74496,5,102,84
28,312,469,252.2,265.4,10,1,0,0,39166,5,74,66
28001,312,469,68,72,10,1,0,0,39166,3,74,66
28002,312,469,76,80,10,1,0,0,39166,5,74,66
79,17,461,364.9,384.3,10,1,0,0,84496,5,97,97
79001,17,461,97,97,10,1,0,0,84496,3,97,97
79002,17,461,97,97,10,1,0,0,84496,5,97,97
143,293,469,318.8,335.6,10,1,0,0,66664,5,100,84
143001,293,469,88,96,10,1,0,0,66664,3,100,84
143002,293,469,104,112,10,1,0,0,66664,5,100,84
92,37,469,311.4,327.8,10,1,0,0,51832,5,98,82
92001,37,469,86,94,10,1,0,0,51832,3,98,82
92002,37,469,102,110,10,1,0,0,51832,5,98,82
67,85,469,350.1,368.7,10,1,0,0,63498,5,107,93
67001,85,469,96.5,103.5,10,1,0,0,63498,3,107,93
67002,85,469,110.5,117.5,10,1,0,0,63498,5,107,93
119,438,467,406.9,428.3,10,1,0,0,80164,5,118,107
119001,438,467,109.75,115.25,10,1,0,0,80164,3,118,107
119002,438,467,120.75,126.25,10,1,0,0,80164,5,118,107
59,20,469,370.6,390.2,10,1,0,0,77664,5,98,98
59001,20,469,98,98,10,1,0,0,77664,3,98,98
59002,20,469,98,98,10,1,0,0,77664,5,98,98
83,124,469,292.9,308.3,10,1,0,0,46666,5,77,77
83001,124,469,77,77,10,1,0,0,46666,3,77,77
83002,124,469,77,77,10,1,0,0,46666,5,77,77
134,208,473,363.2,382.4,10,1,0,0,67998,5,96,96
134001,208,473,96,96,10,1,0,0,67998,3,96,96
134002,208,473,96,96,10,1,0,0,67998,5,96,96
113,115,463,353.7,371.9,10,1,0,0,87662,5,108,91
113001,115,463,95.25,103.75,10,1,0,0,87662,3,108,91
113002,115,463,112.25,120.75,10,1,0,0,87662,5,108,91
115,181,467,389.1,409.7,10,1,0,0,70998,5,114,103
115001,181,467,105.75,111.25,10,1,0,0,70998,3,114,103
115002,181,467,116.75,122.25,10,1,0,0,70998,5,114,103
27,126,471,332.8,349.6,10,1,0,0,60498,5,84,84
27001,126,471,84,84,10,1,0,0,60498,3,84,84
27002,126,471,84,84,10,1,0,0,60498,5,84,84
74,291,468,339.1,355.7,10,1,0,0,74996,5,115,83
74001,291,468,91,107,10,1,0,0,74996,3,115,83
74002,291,468,123,139,10,1,0,0,74996,5,115,83
14,10,453,338.6,356.2,10,1,0,0,58000,5,91,88
14001,10,453,88.75,90.25,10,1,0,0,58000,3,91,88
14002,10,453,91.75,93.25,10,1,0,0,58000,5,91,88
105,437,465,369.6,387.2,10,1,0,0,106994,5,134,88
105001,437,465,99.5,122.5,10,1,0,0,106994,3,134,88
105002,437,465,145.5,168.5,10,1,0,0,106994,5,134,88
60,47,469,352.1,370.7,10,1,0,0,84162,5,101,93
60001,47,469,95,99,10,1,0,0,84162,3,101,93
60002,47,469,103,107,10,1,0,0,84162,5,101,93
125,47,469,352.1,370.7,10,1,0,0,84162,5,101,93
125001,47,469,95,99,10,1,0,0,84162,3,101,93
125002,47,469,103,107,10,1,0,0,84162,5,101,93
26,83,473,282.1,296.7,10,1,0,0,33666,5,85,73
26001,83,473,76,82,10,1,0,0,33666,3,85,73
26002,83,473,88,94,10,1,0,0,33666,5,85,73
114,115,469,413.5,434.5,10,1,0,0,97662,5,132,105
114001,115,469,111.75,125.25,10,1,0,0,97662,3,132,105
114002,115,469,138.75,152.25,10,1,0,0,97662,5,132,105
10,390,442,393.8,414.6,10,1,0,0,91662,5,118,104
10001,390,442,107.5,114.5,10,1,0,0,91662,3,118,104
10002,390,442,121.5,128.5,10,1,0,0,91662,5,118,104
39,76,471,436.4,458.8,10,1,0,0,83830,5,118,112
39001,76,471,113.5,116.5,10,1,0,0,83830,3,118,112
39002,76,471,119.5,122.5,10,1,0,0,83830,5,118,112
88,51,469,230,242,10,1,0,0,40832,5,60,60
88001,51,469,60,60,10,1,0,0,40832,3,60,60
88002,51,469,60,60,10,1,0,0,40832,5,60,60
31,82,464,202.4,212.8,10,1,0,0,24000,5,56,52
31001,82,464,53,55,10,1,0,0,24000,3,56,52
31002,82,464,57,59,10,1,0,0,24000,5,56,52
141,115,467,426,448,10,1,0,0,122492,5,132,110
141001,115,467,115.5,126.5,10,1,0,0,122492,3,132,110
141002,115,467,137.5,148.5,10,1,0,0,122492,5,132,110
15,232,451,372.4,390.8,10,1,0,0,66832,5,114,92
15001,232,451,97.5,108.5,10,1,0,0,66832,3,114,92
15002,232,451,119.5,130.5,10,1,0,0,66832,5,114,92
76,259,464,198.7,208.9,10,1,0,0,22500,5,51,51
76001,259,464,51,51,10,1,0,0,22500,3,51,51
76002,259,464,51,51,10,1,0,0,22500,5,51,51
13,176,458,470.5,495.5,10,1,0,0,107828,5,133,125
13001,176,458,127,131,10,1,0,0,107828,3,133,125
13002,176,458,135,139,10,1,0,0,107828,5,133,125
84,199,465,398,418,10,1,0,0,107494,5,128,100
84001,199,465,107,121,10,1,0,0,107494,3,128,100
84002,199,465,135,149,10,1,0,0,107494,5,128,100
18,177,469,448.3,472.1,10,1,0,0,122492,5,127,119
18001,177,469,121,125,10,1,0,0,122492,3,127,119
18002,177,469,129,133,10,1,0,0,122492,5,127,119
11,27,453,453.3,477.1,10,1,0,0,110326,5,122,119
11001,27,453,119.75,121.25,10,1,0,0,110326,3,122,119
11002,27,453,122.75,124.25,10,1,0,0,110326,5,122,119
108,1,464,176.5,185.5,10,1,0,0,23500,5,49,45
108001,1,464,46,48,10,1,0,0,23500,3,49,45
108002,1,464,50,52,10,1,0,0,23500,5,49,45
112,377,474,262.6,276.2,10,1,0,0,56664,5,79,68
112001,377,474,70.75,76.25,10,1,0,0,56664,3,79,68
112002,377,474,81.75,87.25,10,1,0,0,56664,5,79,68
